DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2012,59.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2013,59.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2014,59.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2015,56.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2016,57.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2017,58.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2018,57.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2019,57.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2020,56.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LT:Lithuania,2021,57.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2004,59.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2005,62.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2006,61.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2007,63.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2008,64.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2009,65.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2010,65.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2011,66.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2012,66.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2013,63.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2014,63.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2015,62.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2016,60.2,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2017,59.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2018,60.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2019,62.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2020,63.3,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LU:Luxembourg,2021,62.0,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2005,51.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2006,51.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2007,53.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2008,53.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2009,54.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2010,54.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2011,55.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2012,56.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2013,53.0,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2014,53.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2015,53.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2016,53.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2017,51.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2018,52.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2019,53.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2020,53.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,LV:Latvia,2021,53.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2005,69.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2006,69.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2007,70.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2008,70.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2009,70.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2010,70.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2011,70.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2012,71.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2013,72.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2014,73.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2015,73.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2016,71.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2017,72.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2018,72.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2019,73.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2020,70.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,MT:Malta,2021,68.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2005,64.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2006,64.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2007,65.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2008,61.2,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2009,60.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2010,60.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2011,61.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2012,61.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2013,59.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2014,61.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2015,59.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2016,60.3,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2017,60.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2018,59.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2019,61.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2020,61.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NL:Netherlands,2021,60.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2004,65.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2005,65.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2006,64.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2007,66.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2008,69.5,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2009,68.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2010,69.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2011,75.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2012,71.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2013,70.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2014,71.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2015,70.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2016,69.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2017,70.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2018,70.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2019,69.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,NO:Norway,2020,68.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2005,64.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2006,60.6,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2007,59.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2008,60.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2009,60.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2010,60.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2011,61.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2012,61.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2013,61.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2014,61.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2015,61.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2016,62.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2017,62.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2018,62.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2019,62.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2020,62.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PL:Poland,2021,62.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2004,53.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2005,57.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2006,59.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2007,58.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2008,58.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2009,57.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2010,58.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2011,59.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2012,63.6,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2013,63.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2014,56.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2015,56.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2016,58.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2017,58.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2018,58.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2019,59.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2020,59.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,PT:Portugal,2021,58.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2007,61.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2008,61.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2009,60.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2010,57.4,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2011,57.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2012,57.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2013,58.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2014,59.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2015,59.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2016,59.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2017,58.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2018,59.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2019,60.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2020,59.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,RO:Romania,2021,57.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2004,61.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2005,63.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2006,67.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2007,67.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2008,64.7,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2009,65.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2010,66.1,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2011,65.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2013,65.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2014,72.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2015,72.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2016,73.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2017,72.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2018,72.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,T:Total,HLY_0:Healthy life years in absolute value at birth,SE:Sweden,2019,73.3,
