,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
7423,119587,PT001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,3015.0,2846332.0,T:Total,Y15-74:From 15 to 74 years,101.8,ICCS050211,3152,Lisboa,M,Theft of a motorized land vehicle,PT,1107.3901428224117,94.4057048092869,7.009761303159447,6.850186596621311,4.623010104116422,4.624972813284271
7427,119695,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-24:From 15 to 24 years,20.6,ICCS050211,2732,Lisboa,M,Theft of a motorized land vehicle,PT,954.1531506612016,94.96756218905472,6.860824193848155,6.856120475645514,3.025291075795536,4.584967478670572
7431,119699,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-74:From 15 to 74 years,107.4,ICCS050211,2732,Lisboa,M,Theft of a motorized land vehicle,PT,954.1531506612016,94.96756218905472,6.860824193848155,6.856120475645514,4.676560182074764,4.584967478670572
7435,119807,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS050211,3213,Porto,M,Theft of a motorized land vehicle,PT,1845.509117550257,85.30048995590397,7.5205104628806385,6.748765291389649,3.380994674344636,4.290459441148391
7439,119811,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS050211,3213,Porto,M,Theft of a motorized land vehicle,PT,1845.509117550257,85.30048995590397,7.5205104628806385,6.748765291389649,5.017279836814924,4.290459441148391
7443,119919,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS050211,3192,Porto,M,Theft of a motorized land vehicle,PT,1843.6437608946524,84.82871141597256,7.519499197218284,6.743219156505845,3.218875824868201,4.30406509320417
7447,119923,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS050211,3192,Porto,M,Theft of a motorized land vehicle,PT,1843.6437608946524,84.82871141597256,7.519499197218284,6.743219156505845,4.919250732294404,4.30406509320417
7451,120031,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS050211,3257,Porto,M,Theft of a motorized land vehicle,PT,1889.6298367735772,84.44968152866241,7.544136235312921,6.738740965117741,2.9444389791664403,4.30406509320417
7455,120035,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS050211,3257,Porto,M,Theft of a motorized land vehicle,PT,1889.6298367735772,84.44968152866241,7.544136235312921,6.738740965117741,4.778282803696737,4.30406509320417
7459,120143,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS050211,2987,Porto,M,Theft of a motorized land vehicle,PT,1737.6169342899243,84.22444879960804,7.460269875485131,6.736070337885408,2.9069010598473755,4.30406509320417
7463,120147,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS050211,2987,Porto,M,Theft of a motorized land vehicle,PT,1737.6169342899243,84.22444879960804,7.460269875485131,6.736070337885408,4.5736795188967205,4.30406509320417
7467,120255,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-24:From 15 to 24 years,14.3,ICCS050211,3113,Porto,M,Theft of a motorized land vehicle,PT,1810.1973481452017,84.2578147966683,7.501191150440722,6.736466415155316,2.660259537265861,4.31748811353631
7471,120259,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-74:From 15 to 74 years,70.5,ICCS050211,3113,Porto,M,Theft of a motorized land vehicle,PT,1810.1973481452017,84.2578147966683,7.501191150440722,6.736466415155316,4.255612709818223,4.31748811353631
7475,120367,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-24:From 15 to 24 years,12.1,ICCS050211,2983,Porto,M,Theft of a motorized land vehicle,PT,1731.911884410703,84.38873101420873,7.456981212776644,6.738018966892534,2.4932054526026954,4.31748811353631
7479,120371,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS050211,2983,Porto,M,Theft of a motorized land vehicle,PT,1731.911884410703,84.38873101420873,7.456981212776644,6.738018966892534,4.147885329150131,4.31748811353631
7483,120479,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS050211,2661,Porto,M,Theft of a motorized land vehicle,PT,1539.7291789384028,84.67545320921117,7.339361822110667,6.741410844021451,2.5877640352277083,4.30406509320417
7487,120483,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-74:From 15 to 74 years,65.6,ICCS050211,2661,Porto,M,Theft of a motorized land vehicle,PT,1539.7291789384028,84.67545320921117,7.339361822110667,6.741410844021451,4.183575695950044,4.30406509320417
7491,120591,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS050211,670,Coimbra,M,Theft of a motorized land vehicle,PT,1495.7493927703958,10.330627306273064,7.310382626300075,4.63769810092973,1.6486586255873816,4.248495242049359
7495,120595,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-74:From 15 to 74 years,24.6,ICCS050211,670,Coimbra,M,Theft of a motorized land vehicle,PT,1495.7493927703958,10.330627306273064,7.310382626300075,4.63769810092973,3.202746442938317,4.248495242049359
7499,120703,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS050211,483,Coimbra,M,Theft of a motorized land vehicle,PT,1087.803537726288,10.240175276752769,6.991915839168062,4.628903829329303,1.6094379124341005,4.262679877041316
7503,120707,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS050211,483,Coimbra,M,Theft of a motorized land vehicle,PT,1087.803537726288,10.240175276752769,6.991915839168062,4.628903829329303,2.970414465569701,4.262679877041316
7511,120819,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS050211,471,Coimbra,M,Theft of a motorized land vehicle,PT,1065.9316038536483,10.19065959409594,6.971604441179219,4.624056667681991,2.873564639579784,4.262679877041316
7519,120931,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS050211,278,Coimbra,M,Theft of a motorized land vehicle,PT,632.5268994578015,10.136231549815498,6.44972274848439,4.618701380051039,2.660259537265861,4.248495242049359
7527,121043,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS050211,253,Coimbra,M,Theft of a motorized land vehicle,PT,579.016267381931,10.07721402214022,6.361330572829323,4.612861930742989,2.501435951739211,4.276666119016055
7535,121155,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-74:From 15 to 74 years,10.6,ICCS050211,195,Coimbra,M,Theft of a motorized land vehicle,PT,449.2932271926085,10.009571033210332,6.107675741830757,4.6061268315777815,2.360854001118021,4.276666119016055
7543,121267,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS050211,221,Coimbra,M,Theft of a motorized land vehicle,PT,509.306950772372,10.00744926199262,6.233050881494999,4.605914834867545,2.5649493574615367,4.262679877041316
7547,121375,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-24:From 15 to 24 years,64.3,ICCS050211,5069,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,933.3701844846956,6.556234683406773,6.838801890092197,4.183001549971789,4.163559631243574,4.174387269895637
7555,121487,PT_NM,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5390286.0,T:Total,Y15-24:From 15 to 24 years,60.5,ICCS050211,4512,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,837.0613358920102,6.507256594434719,6.729897348440196,4.175503046329335,4.102643365036796,4.189654742026425
7563,121599,PT_NM,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5363167.0,T:Total,Y15-24:From 15 to 24 years,53.5,ICCS050211,4223,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,787.4078879139881,6.474518017746123,6.668746396130261,4.170459260395319,3.979681653901961,4.189654742026425
7571,121711,PT_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5329696.0,T:Total,Y15-24:From 15 to 24 years,45.6,ICCS050211,3670,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,688.5946215318847,6.434111184885616,6.534652740144737,4.164198802495515,3.819907716520341,4.189654742026425
7575,121715,PT_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5329696.0,T:Total,Y15-74:From 15 to 74 years,218.7,ICCS050211,3670,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,688.5946215318847,6.434111184885616,6.534652740144737,4.164198802495515,5.387700927682722,4.189654742026425
7579,121823,PT_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5300698.0,T:Total,Y15-24:From 15 to 24 years,38.5,ICCS050211,3545,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,668.7798474842369,6.399104243375385,6.50545492896638,4.158743111591485,3.6506582412937383,4.204692619390966
7583,121827,PT_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5300698.0,T:Total,Y15-74:From 15 to 74 years,178.3,ICCS050211,3545,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,668.7798474842369,6.399104243375385,6.50545492896638,4.158743111591485,5.183467524869095,4.204692619390966
7587,121935,PT_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5273896.0,T:Total,Y15-24:From 15 to 24 years,33.1,ICCS050211,3041,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,576.6135699300859,6.36674835516388,6.357172319318781,4.153673969950221,3.4995332823830174,4.204692619390966
7591,121939,PT_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5273896.0,T:Total,Y15-74:From 15 to 74 years,163.7,ICCS050211,3041,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,576.6135699300859,6.36674835516388,6.357172319318781,4.153673969950221,5.098035484377089,4.204692619390966
7595,122047,PT_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5270488.0,T:Total,Y15-24:From 15 to 24 years,38.2,ICCS050211,3069,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,582.2990205081579,6.362634152230338,6.366984096733052,4.15302755947832,3.6428355156125294,4.189654742026425
7599,122051,PT_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5270488.0,T:Total,Y15-74:From 15 to 74 years,165.0,ICCS050211,3069,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,582.2990205081579,6.362634152230338,6.366984096733052,4.15302755947832,5.10594547390058,4.189654742026425
7603,122779,RO001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",135.0,1804.0,2284200.0,T:Total,Y15-24:From 15 to 24 years,7.9,ICCS050211,3146,Bucuresti,M,Theft of a motorized land vehicle,RO,1377.287452937571,126.6186252771619,7.227871229983854,7.1437647109760745,2.066862759472976,4.90527477843843
7607,122887,RO001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1804.0,2288203.0,T:Total,Y15-24:From 15 to 24 years,8.5,ICCS050211,78,Bucuresti,M,Theft of a motorized land vehicle,RO,34.08788468505635,126.84052106430156,3.5289420333315378,7.145515650699759,2.1400661634962708,4.919980925828125
7611,122891,RO001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1804.0,2288203.0,T:Total,Y15-74:From 15 to 74 years,55.0,ICCS050211,78,Bucuresti,M,Theft of a motorized land vehicle,RO,34.08788468505635,126.84052106430156,3.5289420333315378,7.145515650699759,4.007333185232471,4.919980925828125
7615,122999,RO001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,1804.0,2287208.0,T:Total,Y15-24:From 15 to 24 years,11.4,ICCS050211,1642,Bucuresti,M,Theft of a motorized land vehicle,RO,717.9058485279869,126.78536585365853,6.576338430266048,7.145080717088031,2.4336133554004498,4.983606621708336
7619,123003,RO001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,1804.0,2287208.0,T:Total,Y15-74:From 15 to 74 years,50.9,ICCS050211,1642,Bucuresti,M,Theft of a motorized land vehicle,RO,717.9058485279869,126.78536585365853,6.576338430266048,7.145080717088031,3.929862923556477,4.983606621708336
7627,123115,RO001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",150.0,1804.0,2302291.0,T:Total,Y15-74:From 15 to 74 years,43.3,ICCS050211,413,Bucuresti,M,Theft of a motorized land vehicle,RO,179.38653280580084,127.62145232815965,5.18954287883483,7.151653571467908,3.768152635008444,5.010635294096256
7635,123227,RO001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",160.0,1804.0,2315173.0,T:Total,Y15-74:From 15 to 74 years,29.5,ICCS050211,544,Bucuresti,M,Theft of a motorized land vehicle,RO,234.971641428092,128.33553215077603,5.459464832088296,7.157233272109352,3.3843902633457743,5.075173815233827
7639,123335,RO001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",167.0,1804.0,2322002.0,T:Total,Y15-24:From 15 to 24 years,10.1,ICCS050211,680,Bucuresti,M,Theft of a motorized land vehicle,RO,292.85073828532444,128.7140798226164,5.6796630535683805,7.1601786019434766,2.312535423847214,5.117993812416755
7643,123339,RO001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",167.0,1804.0,2322002.0,T:Total,Y15-74:From 15 to 74 years,56.9,ICCS050211,680,Bucuresti,M,Theft of a motorized land vehicle,RO,292.85073828532444,128.7140798226164,5.6796630535683805,7.1601786019434766,4.041295341132285,5.117993812416755
7655,123507,RO002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,6672.0,701258.0,T:Total,Y15-74:From 15 to 74 years,10.0,ICCS050211,42,Cluj-Napoca,M,Theft of a motorized land vehicle,RO,59.89236486428676,10.510461630695444,4.092549032294029,4.654956199915031,2.302585092994046,4.356708826689592
7663,123619,RO002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,6672.0,702771.0,T:Total,Y15-74:From 15 to 74 years,7.8,ICCS050211,19,Cluj-Napoca,M,Theft of a motorized land vehicle,RO,27.03583386337797,10.533138489208632,3.297163166204357,4.657111426887775,2.0541237336955462,4.477336814478207
7743,124739,RO004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",43.0,7425.0,641040.0,T:Total,Y15-74:From 15 to 74 years,13.9,ICCS050211,59,Craiova,M,Theft of a motorized land vehicle,RO,92.03793835018097,8.633535353535354,4.522200865418041,4.458239172781052,2.631888840136646,3.7612001156935615
7751,124851,RO004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,7425.0,635631.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS050211,56,Craiova,M,Theft of a motorized land vehicle,RO,88.10142991767236,8.560686868686869,4.47848876343099,4.4497655215975325,2.5649493574615367,3.8501476017100575
7759,124963,RO004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,7425.0,631026.0,T:Total,Y15-74:From 15 to 74 years,10.2,ICCS050211,52,Craiova,M,Theft of a motorized land vehicle,RO,82.40547933048718,8.498666666666667,4.41165193143383,4.442494381440971,2.322387720290225,3.9318256327243257
7767,125075,RO004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",55.0,7425.0,625656.0,T:Total,Y15-74:From 15 to 74 years,7.0,ICCS050211,47,Craiova,M,Theft of a motorized land vehicle,RO,75.12115283798126,8.426343434343433,4.319102181400743,4.433948014602689,1.9459101490553128,4.007333185232471
7779,125243,RO501M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,7104.0,683339.0,T:Total,Y15-24:From 15 to 24 years,7.1,ICCS050211,116,Constanta,M,Theft of a motorized land vehicle,RO,169.75468983915744,9.619073761261259,5.134354393975615,4.566333070423018,1.9600947840472696,4.330733340286331
7787,125355,RO501M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",77.0,7104.0,681054.0,T:Total,Y15-74:From 15 to 74 years,28.6,ICCS050211,148,Constanta,M,Theft of a motorized land vehicle,RO,217.31022797017565,9.586908783783784,5.3813259545862495,4.562983592470134,3.353406717825807,4.343805421853684
7795,125467,RO501M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,7104.0,678286.0,T:Total,Y15-74:From 15 to 74 years,25.8,ICCS050211,143,Constanta,M,Theft of a motorized land vehicle,RO,210.8255219774549,9.54794481981982,5.351030881337896,4.55891102221428,3.250374491927572,4.356708826689592
7803,125579,RO501M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",79.0,7104.0,676095.0,T:Total,Y15-74:From 15 to 74 years,24.5,ICCS050211,407,Constanta,M,Theft of a motorized land vehicle,RO,601.9864072356695,9.51710304054054,6.4002348657111625,4.555675593023701,3.198673117550681,4.3694478524670215
7811,125691,RO501M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,7104.0,673709.0,T:Total,Y15-74:From 15 to 74 years,24.9,ICCS050211,151,Constanta,M,Theft of a motorized land vehicle,RO,224.1323776289169,9.483516328828829,5.412236848857781,4.552140261249411,3.214867803470662,4.330733340286331
7819,125803,RO501M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,7104.0,672142.0,T:Total,Y15-74:From 15 to 74 years,27.5,ICCS050211,83,Constanta,M,Theft of a motorized land vehicle,RO,123.48581103397794,9.461458333333331,4.816126259054489,4.549811622034377,3.3141860046725258,4.330733340286331
7831,125971,RO502M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",45.0,5477.0,788659.0,T:Total,Y15-74:From 15 to 74 years,7.9,ICCS050211,40,Iasi,M,Theft of a motorized land vehicle,RO,50.71900529886808,14.399470513054592,3.9263006983212834,4.969776528973206,2.066862759472976,3.80666248977032
7839,126083,RO502M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",52.0,5477.0,789913.0,T:Total,Y15-74:From 15 to 74 years,7.9,ICCS050211,46,Iasi,M,Theft of a motorized land vehicle,RO,58.23426124142785,14.422366258900857,4.06447386265682,4.971365307012827,2.066862759472976,3.951243718581428
7863,126419,RO502M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",61.0,5477.0,792692.0,T:Total,Y15-74:From 15 to 74 years,9.5,ICCS050211,32,Iasi,M,Theft of a motorized land vehicle,RO,40.368768702093625,14.473105714807378,3.6980564340800033,4.974877241900276,2.2512917986064958,4.110873864173311
7875,126587,RO503M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",38.0,4465.0,520058.0,T:Total,Y15-74:From 15 to 74 years,11.8,ICCS050211,43,Galati,M,Theft of a motorized land vehicle,RO,82.68308534817271,11.647435610302352,4.415015050858639,4.757671129488597,2.468099531471619,3.6375861597263857
7883,126699,RO503M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",41.0,4465.0,515282.0,T:Total,Y15-74:From 15 to 74 years,10.4,ICCS050211,30,Galati,M,Theft of a motorized land vehicle,RO,58.22054719551624,11.54047032474804,4.064238337028312,4.748445109287519,2.341805806147327,3.713572066704308
7891,126811,RO503M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,4465.0,510865.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS050211,30,Galati,M,Theft of a motorized land vehicle,RO,58.72392902234445,11.441545352743562,4.072847293211278,4.7398361531045525,2.501435951739211,3.784189633918261
7899,126923,RO503M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,4465.0,504058.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS050211,73,Galati,M,Theft of a motorized land vehicle,RO,144.82460351784914,11.28909294512878,4.975523379315202,4.726422126486863,2.660259537265861,3.8501476017100575
7907,127035,RO503M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,4465.0,500213.0,T:Total,Y15-74:From 15 to 74 years,16.8,ICCS050211,32,Galati,M,Theft of a motorized land vehicle,RO,63.97274760951835,11.202978723404255,4.158457174071911,4.7187647933814905,2.8213788864092133,3.8501476017100575
7951,127651,RO504M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,5361.0,553520.0,T:Total,Y15-74:From 15 to 74 years,7.7,ICCS050211,9,Brasov,M,Theft of a motorized land vehicle,RO,16.259575083104494,10.324939376981906,2.788681971127801,4.637147360345155,2.0412203288596382,4.442651256490317
7955,127707,RO505M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,4715.0,747565.0,T:Total,Y15-24:From 15 to 24 years,7.5,ICCS050211,147,Ploiesti,M,Theft of a motorized land vehicle,RO,196.6384194016574,15.855037115588548,5.281366607754792,5.066072341920661,2.0149030205422647,4.174387269895637
7963,127819,RO505M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4715.0,740483.0,T:Total,Y15-74:From 15 to 74 years,23.8,ICCS050211,78,Ploiesti,M,Theft of a motorized land vehicle,RO,105.33665188802443,15.704835630965004,4.657161429688577,5.056553759897732,3.169685580677429,4.262679877041316
