,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
7404,119360,PT001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,3015.0,2821349.0,T:Total,Y15-74:From 15 to 74 years,132.9,ICCS0101,25,Lisboa,M,Intentional homicide,PT,8.861009396568805,93.57708126036485,2.181660685505728,6.841370588165462,4.8895969657192,4.61512051684126
7408,119468,PT001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,3015.0,2833679.0,T:Total,Y15-24:From 15 to 24 years,19.4,ICCS0101,29,Lisboa,M,Intentional homicide,PT,10.23404556408824,93.98603648424543,2.325719962599708,6.845731316189754,2.9652730660692823,4.624972813284271
7412,119472,PT001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,3015.0,2833679.0,T:Total,Y15-74:From 15 to 74 years,105.0,ICCS0101,29,Lisboa,M,Intentional homicide,PT,10.23404556408824,93.98603648424543,2.325719962599708,6.845731316189754,4.653960350157523,4.624972813284271
7416,119580,PT001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,3015.0,2846332.0,T:Total,Y15-24:From 15 to 24 years,21.0,ICCS0101,20,Lisboa,M,Intentional homicide,PT,7.026587200649819,94.4057048092869,1.949701125735669,6.850186596621311,3.044522437723423,4.624972813284271
7420,119584,PT001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,3015.0,2846332.0,T:Total,Y15-74:From 15 to 74 years,101.8,ICCS0101,20,Lisboa,M,Intentional homicide,PT,7.026587200649819,94.4057048092869,1.949701125735669,6.850186596621311,4.623010104116422,4.624972813284271
7424,119692,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-24:From 15 to 24 years,20.6,ICCS0101,27,Lisboa,M,Intentional homicide,PT,9.429771254704407,94.96756218905472,2.2438718391618035,6.856120475645514,3.025291075795536,4.584967478670572
7428,119696,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-74:From 15 to 74 years,107.4,ICCS0101,27,Lisboa,M,Intentional homicide,PT,9.429771254704407,94.96756218905472,2.2438718391618035,6.856120475645514,4.676560182074764,4.584967478670572
7432,119804,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS0101,11,Porto,M,Intentional homicide,PT,6.318269621242712,85.30048995590397,1.8434453765631509,6.748765291389649,3.380994674344636,4.290459441148391
7436,119808,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS0101,11,Porto,M,Intentional homicide,PT,6.318269621242712,85.30048995590397,1.8434453765631509,6.748765291389649,5.017279836814924,4.290459441148391
7440,119916,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS0101,11,Porto,M,Intentional homicide,PT,6.353408950451496,84.82871141597256,1.8489915114469555,6.743219156505845,3.218875824868201,4.30406509320417
7444,119920,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS0101,11,Porto,M,Intentional homicide,PT,6.353408950451496,84.82871141597256,1.8489915114469555,6.743219156505845,4.919250732294404,4.30406509320417
7448,120028,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS0101,9,Porto,M,Intentional homicide,PT,5.221574618041816,84.44968152866241,1.6527990073729073,6.738740965117741,2.9444389791664403,4.30406509320417
7452,120032,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS0101,9,Porto,M,Intentional homicide,PT,5.221574618041816,84.44968152866241,1.6527990073729073,6.738740965117741,4.778282803696737,4.30406509320417
7456,120140,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS0101,5,Porto,M,Intentional homicide,PT,2.908632297103991,84.22444879960804,1.0676829697031212,6.736070337885408,2.9069010598473755,4.30406509320417
7460,120144,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS0101,5,Porto,M,Intentional homicide,PT,2.908632297103991,84.22444879960804,1.0676829697031212,6.736070337885408,4.5736795188967205,4.30406509320417
7464,120252,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-24:From 15 to 24 years,14.3,ICCS0101,8,Porto,M,Intentional homicide,PT,4.651968771333638,84.2578147966683,1.53729052167895,6.736466415155316,2.660259537265861,4.31748811353631
7468,120256,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-74:From 15 to 74 years,70.5,ICCS0101,8,Porto,M,Intentional homicide,PT,4.651968771333638,84.2578147966683,1.53729052167895,6.736466415155316,4.255612709818223,4.31748811353631
7472,120364,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-24:From 15 to 24 years,12.1,ICCS0101,7,Porto,M,Intentional homicide,PT,4.064157958724412,84.38873101420873,1.4022065773172088,6.738018966892534,2.4932054526026954,4.31748811353631
7476,120368,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS0101,7,Porto,M,Intentional homicide,PT,4.064157958724412,84.38873101420873,1.4022065773172088,6.738018966892534,4.147885329150131,4.31748811353631
7480,120476,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS0101,9,Porto,M,Intentional homicide,PT,5.207652239926954,84.67545320921117,1.6501291284691977,6.741410844021451,2.5877640352277083,4.30406509320417
7484,120480,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-74:From 15 to 74 years,65.6,ICCS0101,9,Porto,M,Intentional homicide,PT,5.207652239926954,84.67545320921117,1.6501291284691977,6.741410844021451,4.183575695950044,4.30406509320417
7488,120588,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS0101,0,Coimbra,M,Intentional homicide,PT,0.0,10.330627306273064,-46.051701859880914,4.63769810092973,1.6486586255873816,4.248495242049359
7492,120592,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-74:From 15 to 74 years,24.6,ICCS0101,0,Coimbra,M,Intentional homicide,PT,0.0,10.330627306273064,-46.051701859880914,4.63769810092973,3.202746442938317,4.248495242049359
7496,120700,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS0101,5,Coimbra,M,Intentional homicide,PT,11.260906187642732,10.240175276752769,2.4213370979495896,4.628903829329303,1.6094379124341005,4.262679877041316
7500,120704,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS0101,5,Coimbra,M,Intentional homicide,PT,11.260906187642732,10.240175276752769,2.4213370979495896,4.628903829329303,2.970414465569701,4.262679877041316
7508,120816,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS0101,1,Coimbra,M,Intentional homicide,PT,2.263124424317725,10.19065959409594,0.816746347162801,4.624056667681991,2.873564639579784,4.262679877041316
7516,120928,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS0101,4,Coimbra,M,Intentional homicide,PT,9.10110646701873,10.136231549815498,2.208395995913644,4.618701380051039,2.660259537265861,4.248495242049359
7524,121040,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS0101,2,Coimbra,M,Intentional homicide,PT,4.577203694718823,10.07721402214022,1.5210882646617483,4.612861930742989,2.501435951739211,4.276666119016055
7532,121152,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-74:From 15 to 74 years,10.6,ICCS0101,1,Coimbra,M,Intentional homicide,PT,2.304067831756967,10.009571033210332,0.8346761832670102,4.6061268315777815,2.360854001118021,4.276666119016055
7540,121264,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS0101,3,Coimbra,M,Intentional homicide,PT,6.913669015009575,10.00744926199262,1.933500468645356,4.605914834867545,2.5649493574615367,4.262679877041316
7544,121372,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-24:From 15 to 24 years,64.3,ICCS0101,46,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,8.470118067921875,6.556234683406773,2.1365444481089426,4.183001549971789,4.163559631243574,4.174387269895637
7552,121484,PT_NM,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5390286.0,T:Total,Y15-24:From 15 to 24 years,60.5,ICCS0101,46,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,8.53387000244514,6.507256594434719,2.1440429517513966,4.175503046329335,4.102643365036796,4.189654742026425
7560,121596,PT_NM,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5363167.0,T:Total,Y15-24:From 15 to 24 years,53.5,ICCS0101,40,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.4582797813306945,6.474518017746123,2.009324795310253,4.170459260395319,3.979681653901961,4.189654742026425
7568,121708,PT_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5329696.0,T:Total,Y15-24:From 15 to 24 years,45.6,ICCS0101,39,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.317490528540465,6.434111184885616,1.9902674452257672,4.164198802495515,3.819907716520341,4.189654742026425
7572,121712,PT_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5329696.0,T:Total,Y15-74:From 15 to 74 years,218.7,ICCS0101,39,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.317490528540465,6.434111184885616,1.9902674452257672,4.164198802495515,5.387700927682722,4.189654742026425
7576,121820,PT_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5300698.0,T:Total,Y15-24:From 15 to 24 years,38.5,ICCS0101,41,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.734830394034899,6.399104243375385,2.045733556704459,4.158743111591485,3.6506582412937383,4.204692619390966
7580,121824,PT_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5300698.0,T:Total,Y15-74:From 15 to 74 years,178.3,ICCS0101,41,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.734830394034899,6.399104243375385,2.045733556704459,4.158743111591485,5.183467524869095,4.204692619390966
7584,121932,PT_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5273896.0,T:Total,Y15-24:From 15 to 24 years,33.1,ICCS0101,39,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.394912603509815,6.36674835516388,2.0007922777710623,4.153673969950221,3.4995332823830174,4.204692619390966
7588,121936,PT_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,82835.0,5273896.0,T:Total,Y15-74:From 15 to 74 years,163.7,ICCS0101,39,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.394912603509815,6.36674835516388,2.0007922777710623,4.153673969950221,5.098035484377089,4.204692619390966
7592,122044,PT_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5270488.0,T:Total,Y15-24:From 15 to 24 years,38.2,ICCS0101,40,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.589430048982182,6.362634152230338,2.0267564962272524,4.15302755947832,3.6428355156125294,4.189654742026425
7596,122048,PT_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,82835.0,5270488.0,T:Total,Y15-74:From 15 to 74 years,165.0,ICCS0101,40,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,7.589430048982182,6.362634152230338,2.0267564962272524,4.15302755947832,5.10594547390058,4.189654742026425
7600,122776,RO001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",135.0,1804.0,2284200.0,T:Total,Y15-24:From 15 to 24 years,7.9,ICCS0101,23,Bucuresti,M,Intentional homicide,RO,10.069170825672009,126.6186252771619,2.30947836229478,7.1437647109760745,2.066862759472976,4.90527477843843
7604,122884,RO001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1804.0,2288203.0,T:Total,Y15-24:From 15 to 24 years,8.5,ICCS0101,19,Bucuresti,M,Intentional homicide,RO,8.303459089949625,126.84052106430156,2.116672185808387,7.145515650699759,2.1400661634962708,4.919980925828125
7608,122888,RO001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1804.0,2288203.0,T:Total,Y15-74:From 15 to 74 years,55.0,ICCS0101,19,Bucuresti,M,Intentional homicide,RO,8.303459089949625,126.84052106430156,2.116672185808387,7.145515650699759,4.007333185232471,4.919980925828125
7612,122996,RO001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,1804.0,2287208.0,T:Total,Y15-24:From 15 to 24 years,11.4,ICCS0101,20,Bucuresti,M,Intentional homicide,RO,8.744285609354288,126.78536585365853,2.168400413807665,7.145080717088031,2.4336133554004498,4.983606621708336
7616,123000,RO001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,1804.0,2287208.0,T:Total,Y15-74:From 15 to 74 years,50.9,ICCS0101,20,Bucuresti,M,Intentional homicide,RO,8.744285609354288,126.78536585365853,2.168400413807665,7.145080717088031,3.929862923556477,4.983606621708336
7624,123112,RO001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",150.0,1804.0,2302291.0,T:Total,Y15-74:From 15 to 74 years,43.3,ICCS0101,34,Bucuresti,M,Intentional homicide,RO,14.76789858449692,127.62145232815965,2.6924558104899585,7.151653571467908,3.768152635008444,5.010635294096256
7632,123224,RO001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",160.0,1804.0,2315173.0,T:Total,Y15-74:From 15 to 74 years,29.5,ICCS0101,38,Bucuresti,M,Intentional homicide,RO,16.413460246815248,128.33553215077603,2.798101744958739,7.157233272109352,3.3843902633457743,5.075173815233827
7636,123332,RO001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",167.0,1804.0,2322002.0,T:Total,Y15-24:From 15 to 24 years,10.1,ICCS0101,32,Bucuresti,M,Intentional homicide,RO,13.781211213427031,128.7140798226164,2.623306158197955,7.1601786019434766,2.312535423847214,5.117993812416755
7640,123336,RO001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",167.0,1804.0,2322002.0,T:Total,Y15-74:From 15 to 74 years,56.9,ICCS0101,32,Bucuresti,M,Intentional homicide,RO,13.781211213427031,128.7140798226164,2.623306158197955,7.1601786019434766,4.041295341132285,5.117993812416755
7652,123504,RO002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,6672.0,701258.0,T:Total,Y15-74:From 15 to 74 years,10.0,ICCS0101,5,Cluj-Napoca,M,Intentional homicide,RO,7.1300434362246135,10.510461630695444,1.9643173264447609,4.654956199915031,2.302585092994046,4.356708826689592
7660,123616,RO002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,6672.0,702771.0,T:Total,Y15-74:From 15 to 74 years,7.8,ICCS0101,1,Cluj-Napoca,M,Intentional homicide,RO,1.4229386243883142,10.533138489208632,0.3527241870379163,4.657111426887775,2.0541237336955462,4.477336814478207
7740,124736,RO004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",43.0,7425.0,641040.0,T:Total,Y15-74:From 15 to 74 years,13.9,ICCS0101,11,Craiova,M,Intentional homicide,RO,17.15961562461001,8.633535353535354,2.8425586943106924,4.458239172781052,2.631888840136646,3.7612001156935615
7748,124848,RO004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,7425.0,635631.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS0101,9,Craiova,M,Intentional homicide,RO,14.159158379625914,8.560686868686869,2.6503616500320604,4.4497655215975325,2.5649493574615367,3.8501476017100575
7756,124960,RO004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,7425.0,631026.0,T:Total,Y15-74:From 15 to 74 years,10.2,ICCS0101,10,Craiova,M,Intentional homicide,RO,15.847207563555228,8.498666666666667,2.762993305846448,4.442494381440971,2.322387720290225,3.9318256327243257
7764,125072,RO004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",55.0,7425.0,625656.0,T:Total,Y15-74:From 15 to 74 years,7.0,ICCS0101,6,Craiova,M,Intentional homicide,RO,9.589934404848671,8.426343434343433,2.2607140489187394,4.433948014602689,1.9459101490553128,4.007333185232471
7776,125240,RO501M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,7104.0,683339.0,T:Total,Y15-24:From 15 to 24 years,7.1,ICCS0101,10,Constanta,M,Intentional homicide,RO,14.63402498613426,9.619073761261259,2.683349295863296,4.566333070423018,1.9600947840472696,4.330733340286331
7784,125352,RO501M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",77.0,7104.0,681054.0,T:Total,Y15-74:From 15 to 74 years,28.6,ICCS0101,11,Constanta,M,Intentional homicide,RO,16.151435862648192,9.586908783783784,2.782008953620505,4.562983592470134,3.353406717825807,4.343805421853684
7792,125464,RO501M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,7104.0,678286.0,T:Total,Y15-74:From 15 to 74 years,25.8,ICCS0101,2,Constanta,M,Intentional homicide,RO,2.948608698985384,9.54794481981982,1.0813334316379342,4.55891102221428,3.250374491927572,4.356708826689592
7800,125576,RO501M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",79.0,7104.0,676095.0,T:Total,Y15-74:From 15 to 74 years,24.5,ICCS0101,13,Constanta,M,Intentional homicide,RO,19.22806706158158,9.51710304054054,2.956371037730104,4.555675593023701,3.198673117550681,4.3694478524670215
7808,125688,RO501M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,7104.0,673709.0,T:Total,Y15-74:From 15 to 74 years,24.9,ICCS0101,14,Constanta,M,Intentional homicide,RO,20.78048534307839,9.483516328828829,3.034014341658116,4.552140261249411,3.214867803470662,4.330733340286331
7816,125800,RO501M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,7104.0,672142.0,T:Total,Y15-74:From 15 to 74 years,27.5,ICCS0101,11,Constanta,M,Intentional homicide,RO,16.365589414141652,9.461458333333331,2.795180924056261,4.549811622034377,3.3141860046725258,4.330733340286331
7828,125968,RO502M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",45.0,5477.0,788659.0,T:Total,Y15-74:From 15 to 74 years,7.9,ICCS0101,17,Iasi,M,Intentional homicide,RO,21.55557725201893,14.399470513054592,3.0706345882635637,4.969776528973206,2.066862759472976,3.80666248977032
7836,126080,RO502M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",52.0,5477.0,789913.0,T:Total,Y15-74:From 15 to 74 years,7.9,ICCS0101,17,Iasi,M,Intentional homicide,RO,21.52135741531029,14.422366258900857,3.0690458102239417,4.971365307012827,2.066862759472976,3.951243718581428
7860,126416,RO502M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",61.0,5477.0,792692.0,T:Total,Y15-74:From 15 to 74 years,9.5,ICCS0101,16,Iasi,M,Intentional homicide,RO,20.184384351046813,14.473105714807378,3.004909253520058,4.974877241900276,2.2512917986064958,4.110873864173311
7872,126584,RO503M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",38.0,4465.0,520058.0,T:Total,Y15-74:From 15 to 74 years,11.8,ICCS0101,17,Galati,M,Intentional homicide,RO,32.68866164927758,11.647435610302352,3.487028279221293,4.757671129488597,2.468099531471619,3.6375861597263857
7880,126696,RO503M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",41.0,4465.0,515282.0,T:Total,Y15-74:From 15 to 74 years,10.4,ICCS0101,14,Galati,M,Intentional homicide,RO,27.169588691240914,11.54047032474804,3.302098284981415,4.748445109287519,2.341805806147327,3.713572066704308
7888,126808,RO503M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,4465.0,510865.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS0101,14,Galati,M,Intentional homicide,RO,27.40450021042741,11.441545352743562,3.3107072411643808,4.7398361531045525,2.501435951739211,3.784189633918261
7896,126920,RO503M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,4465.0,504058.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS0101,8,Galati,M,Intentional homicide,RO,15.871189426613604,11.28909294512878,2.764505479846647,4.726422126486863,2.660259537265861,3.8501476017100575
7904,127032,RO503M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,4465.0,500213.0,T:Total,Y15-74:From 15 to 74 years,16.8,ICCS0101,4,Galati,M,Intentional homicide,RO,7.996593451189794,11.202978723404255,2.0790156323920748,4.7187647933814905,2.8213788864092133,3.8501476017100575
7948,127648,RO504M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,5361.0,553520.0,T:Total,Y15-74:From 15 to 74 years,7.7,ICCS0101,4,Brasov,M,Intentional homicide,RO,7.226477814713109,10.324939376981906,1.977751754911472,4.637147360345155,2.0412203288596382,4.442651256490317
