,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
6790,108910,NL007M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",162.0,1281.0,434976.0,T:Total,Y15-24:From 15 to 24 years,6.3,ICCS0401,184,Groningen,N,Robbery,NL,423.01184433164127,33.955971896955504,6.047400179438285,5.82764983423824,1.840549633397487,5.087596335232384
6793,108952,NL007M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,1281.0,435138.0,T:Total,Y15-24:From 15 to 24 years,7.0,ICCS0401,171,Groningen,N,Robbery,NL,392.9787791459261,33.96861826697892,5.973755613327209,5.828022199242991,1.9459101490553128,4.969813299576001
6796,109033,NL007M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1281.0,436188.0,T:Total,Y15-24:From 15 to 24 years,5.8,ICCS0401,181,Groningen,N,Robbery,NL,414.95868753840085,34.05058548009368,6.028178967175219,5.830432320158147,1.7578579175523736,4.955827057601261
6799,109036,NL007M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1281.0,436188.0,T:Total,Y15-74:From 15 to 74 years,15.8,ICCS0401,181,Groningen,N,Robbery,NL,414.95868753840085,34.05058548009368,6.028178967175219,5.830432320158147,2.760009940032921,4.955827057601261
6802,109117,NL007M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,1554.0,436159.0,T:Total,Y15-24:From 15 to 24 years,5.4,ICCS0401,123,Groningen,N,Robbery,NL,282.00724964978366,28.06685971685972,5.641932778585625,5.637174603823473,1.6863989535702288,4.934473933130692
6805,109120,NL007M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,1554.0,436159.0,T:Total,Y15-74:From 15 to 74 years,13.3,ICCS0401,123,Groningen,N,Robbery,NL,282.00724964978366,28.06685971685972,5.641932778585625,5.637174603823473,2.5877640352277083,4.934473933130692
6808,109201,NL007M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,1554.0,437187.0,T:Total,Y15-24:From 15 to 24 years,5.1,ICCS0401,213,Groningen,N,Robbery,NL,487.2057037377598,28.133011583011587,6.188686423506469,5.639528769239638,1.62924053973028,4.859812404361672
6811,109204,NL007M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,1554.0,437187.0,T:Total,Y15-74:From 15 to 74 years,11.9,ICCS0401,213,Groningen,N,Robbery,NL,487.2057037377598,28.133011583011587,6.188686423506469,5.639528769239638,2.476538400117484,4.859812404361672
6814,109285,NL007M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",124.0,1554.0,438673.0,T:Total,Y15-24:From 15 to 24 years,5.6,ICCS0401,157,Groningen,N,Robbery,NL,357.89756834817734,28.228635778635777,5.880246823527545,5.642922008857444,1.7227665977411035,4.820281565605037
6817,109288,NL007M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",124.0,1554.0,438673.0,T:Total,Y15-74:From 15 to 74 years,12.0,ICCS0401,157,Groningen,N,Robbery,NL,357.89756834817734,28.228635778635777,5.880246823527545,5.642922008857444,2.4849066497880004,4.820281565605037
6820,109330,NL008M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,1504.0,626342.0,T:Total,Y15-24:From 15 to 24 years,6.4,ICCS0401,227,Enschede,N,Robbery,NL,362.4218078940898,41.64507978723405,5.892808748666497,6.031768322269394,1.8562979903656265,4.6443908991413725
6823,109372,NL008M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,1504.0,625976.0,T:Total,Y15-24:From 15 to 24 years,5.9,ICCS0401,235,Enschede,N,Robbery,NL,375.413753881938,41.62074468085106,5.92802876141929,6.031183806179358,1.7749523509116738,4.634728988229636
6826,109414,NL008M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,1504.0,626525.0,T:Total,Y15-24:From 15 to 24 years,6.4,ICCS0401,157,Enschede,N,Robbery,NL,250.58856390407405,41.65724734042553,5.523812406560626,6.03206045224217,1.8562979903656265,4.624972813284271
6829,109495,NL008M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,1504.0,627209.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS0401,104,Enschede,N,Robbery,NL,165.8139471850691,41.702726063829786,5.110866359700469,6.033151592895393,1.6094379124341005,4.634728988229636
6832,109498,NL008M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,1504.0,627209.0,T:Total,Y15-74:From 15 to 74 years,16.4,ICCS0401,104,Enschede,N,Robbery,NL,165.8139471850691,41.702726063829786,5.110866359700469,6.033151592895393,2.797281334830153,4.634728988229636
6835,109579,NL008M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,1504.0,627848.0,T:Total,Y15-24:From 15 to 24 years,3.6,ICCS0401,119,Enschede,N,Robbery,NL,189.53632089295496,41.74521276595744,5.244580673138005,6.034169873428014,1.2809338454620642,4.6443908991413725
6838,109582,NL008M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,1504.0,627848.0,T:Total,Y15-74:From 15 to 74 years,11.9,ICCS0401,119,Enschede,N,Robbery,NL,189.53632089295496,41.74521276595744,5.244580673138005,6.034169873428014,2.476538400117484,4.6443908991413725
6841,109663,NL008M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,1504.0,629284.0,T:Total,Y15-24:From 15 to 24 years,3.2,ICCS0401,133,Enschede,N,Robbery,NL,211.3513135563593,41.8406914893617,5.353521742069706,6.036454439606536,1.1631508098056809,4.634728988229636
6844,109666,NL008M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,1504.0,629284.0,T:Total,Y15-74:From 15 to 74 years,10.1,ICCS0401,133,Enschede,N,Robbery,NL,211.3513135563593,41.8406914893617,5.353521742069706,6.036454439606536,2.312535423847214,4.634728988229636
6847,109747,NL008M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,1504.0,631064.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,119,Enschede,N,Robbery,NL,188.57041441121663,41.95904255319149,5.239471488388305,6.039279058177714,1.5260563034950492,4.68213122712422
6850,109750,NL008M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,1504.0,631064.0,T:Total,Y15-74:From 15 to 74 years,12.7,ICCS0401,119,Enschede,N,Robbery,NL,188.57041441121663,41.95904255319149,5.239471488388305,6.039279058177714,2.5416019934645457,4.68213122712422
6853,109792,NL009M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",114.0,959.0,718842.0,T:Total,Y15-24:From 15 to 24 years,7.4,ICCS0401,349,Arnhem - Nijmegen,N,Robbery,NL,485.5030729979606,74.95745568300313,6.185185617264305,6.619505788018958,2.0014800002101243,4.736198448394496
6856,109834,NL009M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,959.0,722312.0,T:Total,Y15-24:From 15 to 24 years,7.2,ICCS0401,356,Arnhem - Nijmegen,N,Robbery,NL,492.8618104087984,75.31929092805005,6.200228831319912,6.624321382612955,1.9740810260220096,4.718498871295094
6859,109876,NL009M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,959.0,725759.0,T:Total,Y15-24:From 15 to 24 years,7.0,ICCS0401,325,Arnhem - Nijmegen,N,Robbery,NL,447.8070544078682,75.67872784150157,6.104362457519507,6.6290822078910665,1.9459101490553128,4.700480365792417
6862,109957,NL009M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,959.0,730428.0,T:Total,Y15-24:From 15 to 24 years,5.3,ICCS0401,193,Arnhem - Nijmegen,N,Robbery,NL,264.228644027885,76.16558915537017,5.57681480418222,6.6354948678035015,1.667706820558076,4.700480365792417
6865,109960,NL009M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,959.0,730428.0,T:Total,Y15-74:From 15 to 74 years,19.7,ICCS0401,193,Arnhem - Nijmegen,N,Robbery,NL,264.228644027885,76.16558915537017,5.57681480418222,6.6354948678035015,2.9806186357439426,4.700480365792417
6868,110041,NL009M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,959.0,735203.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,266,Arnhem - Nijmegen,N,Robbery,NL,361.80483485513525,76.66350364963503,5.891104936208377,6.642010855654157,1.5260563034950492,4.709530201312334
6871,110044,NL009M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,959.0,735203.0,T:Total,Y15-74:From 15 to 74 years,16.0,ICCS0401,266,Arnhem - Nijmegen,N,Robbery,NL,361.80483485513525,76.66350364963503,5.891104936208377,6.642010855654157,2.772588722239781,4.709530201312334
6874,110125,NL009M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,959.0,738436.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,334,Arnhem - Nijmegen,N,Robbery,NL,452.3073089611016,77.00062565172054,6.114361835895798,6.646398640161739,1.5260563034950492,4.68213122712422
6877,110128,NL009M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,959.0,738436.0,T:Total,Y15-74:From 15 to 74 years,14.6,ICCS0401,334,Arnhem - Nijmegen,N,Robbery,NL,452.3073089611016,77.00062565172054,6.114361835895798,6.646398640161739,2.681021528714291,4.68213122712422
6880,110209,NL009M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,959.0,742694.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS0401,245,Arnhem - Nijmegen,N,Robbery,NL,329.88013906130925,77.44462982273201,5.798729373516264,6.652148320109299,1.8082887711792652,4.727387818712341
6883,110212,NL009M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,959.0,742694.0,T:Total,Y15-74:From 15 to 74 years,17.5,ICCS0401,245,Arnhem - Nijmegen,N,Robbery,NL,329.88013906130925,77.44462982273201,5.798729373516264,6.652148320109299,2.862200880929469,4.727387818712341
6886,110293,NL012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",130.0,1303.0,631423.0,T:Total,Y15-24:From 15 to 24 years,3.2,ICCS0401,198,Breda,N,Robbery,NL,313.57742749313854,48.45917114351497,5.748046307228581,6.183306704305383,1.1631508098056809,4.867534450455582
6889,110296,NL012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",130.0,1303.0,631423.0,T:Total,Y15-74:From 15 to 74 years,13.6,ICCS0401,198,Breda,N,Robbery,NL,313.57742749313854,48.45917114351497,5.748046307228581,6.183306704305383,2.6100697927420065,4.867534450455582
6892,110377,NL012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",126.0,1303.0,634030.0,T:Total,Y15-24:From 15 to 24 years,3.6,ICCS0401,266,Breda,N,Robbery,NL,419.5385076415943,48.6592478894858,6.039155315834113,6.187426973787015,1.2809338454620642,4.836281906951478
6895,110380,NL012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",126.0,1303.0,634030.0,T:Total,Y15-74:From 15 to 74 years,12.1,ICCS0401,266,Breda,N,Robbery,NL,419.5385076415943,48.6592478894858,6.039155315834113,6.187426973787015,2.4932054526026954,4.836281906951478
6898,110461,NL012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",131.0,1303.0,635904.0,T:Total,Y15-24:From 15 to 24 years,4.9,ICCS0401,216,Breda,N,Robbery,NL,339.67391304347825,48.80306983883346,5.827986078115507,6.190378310408087,1.589235205116581,4.875197323201151
6901,110464,NL012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",131.0,1303.0,635904.0,T:Total,Y15-74:From 15 to 74 years,13.1,ICCS0401,216,Breda,N,Robbery,NL,339.67391304347825,48.80306983883346,5.827986078115507,6.190378310408087,2.5726122302071057,4.875197323201151
6904,110545,NL015M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,1606.0,324251.0,T:Total,Y15-24:From 15 to 24 years,2.5,ICCS0401,51,Leeuwarden,N,Robbery,NL,157.28555964360945,20.18997509339975,5.0580630044745725,5.30777129170732,0.9162907318741552,4.477336814478207
6907,110548,NL015M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,1606.0,324251.0,T:Total,Y15-74:From 15 to 74 years,8.8,ICCS0401,51,Leeuwarden,N,Robbery,NL,157.28555964360945,20.18997509339975,5.0580630044745725,5.30777129170732,2.174751721484161,4.477336814478207
6910,110629,NL015M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,1606.0,324653.0,T:Total,Y15-24:From 15 to 24 years,2.9,ICCS0401,54,Leeuwarden,N,Robbery,NL,166.33143694960464,20.21500622665006,5.113982405913834,5.309010304108007,1.0647107369924282,4.477336814478207
6913,110632,NL015M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,1606.0,324653.0,T:Total,Y15-74:From 15 to 74 years,8.1,ICCS0401,54,Leeuwarden,N,Robbery,NL,166.33143694960464,20.21500622665006,5.113982405913834,5.309010304108007,2.091864061678393,4.477336814478207
6916,110713,NL015M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",92.0,1606.0,326040.0,T:Total,Y15-24:From 15 to 24 years,3.2,ICCS0401,48,Leeuwarden,N,Robbery,NL,147.2211998527788,20.301369863013697,4.991936216663771,5.313273457701687,1.1631508098056809,4.5217885770490405
6919,110716,NL015M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",92.0,1606.0,326040.0,T:Total,Y15-74:From 15 to 74 years,7.2,ICCS0401,48,Leeuwarden,N,Robbery,NL,147.2211998527788,20.301369863013697,4.991936216663771,5.313273457701687,1.9740810260220096,4.5217885770490405
6922,110797,NL507M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,298.0,424657.0,T:Total,Y15-24:From 15 to 24 years,3.2,ICCS0401,91,Leiden,N,Robbery,NL,214.29059217203533,142.5023489932886,5.367333001245402,7.261943576730317,1.1631508098056809,4.68213122712422
6925,110800,NL507M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,298.0,424657.0,T:Total,Y15-74:From 15 to 74 years,8.1,ICCS0401,91,Leiden,N,Robbery,NL,214.29059217203533,142.5023489932886,5.367333001245402,7.261943576730317,2.091864061678393,4.68213122712422
6928,110881,NL507M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,298.0,427217.0,T:Total,Y15-24:From 15 to 24 years,2.7,ICCS0401,95,Leiden,N,Robbery,NL,222.36942818286727,143.36140939597317,5.404340089720963,7.267953873338448,0.9932517730102834,4.6443908991413725
6931,110884,NL507M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,298.0,427217.0,T:Total,Y15-74:From 15 to 74 years,8.0,ICCS0401,95,Leiden,N,Robbery,NL,222.36942818286727,143.36140939597317,5.404340089720963,7.267953873338448,2.079441541679836,4.6443908991413725
6934,110965,NL507M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,298.0,430358.0,T:Total,Y15-24:From 15 to 24 years,4.3,ICCS0401,124,Leiden,N,Robbery,NL,288.1322062097138,144.41543624161076,5.663419424144315,7.275279212919592,1.4586150226995167,4.672828834461906
6937,110968,NL507M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,298.0,430358.0,T:Total,Y15-74:From 15 to 74 years,9.2,ICCS0401,124,Leiden,N,Robbery,NL,288.1322062097138,144.41543624161076,5.663419424144315,7.275279212919592,2.2192034840549946,4.672828834461906
6940,111049,NL511M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",118.0,1492.0,368819.0,T:Total,Y15-24:From 15 to 24 years,2.1,ICCS0401,69,Zwolle,N,Robbery,NL,187.0836372312706,24.719772117962464,5.231555774785809,5.5101885070120185,0.7419373447293773,4.770684624465665
6943,111052,NL511M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",118.0,1492.0,368819.0,T:Total,Y15-74:From 15 to 74 years,7.0,ICCS0401,69,Zwolle,N,Robbery,NL,187.0836372312706,24.719772117962464,5.231555774785809,5.5101885070120185,1.9459101490553128,4.770684624465665
6946,111133,NL511M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,1492.0,371608.0,T:Total,Y15-24:From 15 to 24 years,1.5,ICCS0401,80,Zwolle,N,Robbery,NL,215.28061828593573,24.906702412868633,5.371942378422775,5.517722033451675,0.4054651081081644,4.74493212836325
6949,111136,NL511M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,1492.0,371608.0,T:Total,Y15-74:From 15 to 74 years,6.3,ICCS0401,80,Zwolle,N,Robbery,NL,215.28061828593573,24.906702412868633,5.371942378422775,5.517722033451675,1.840549633397487,4.74493212836325
6952,111217,NL511M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",119.0,1492.0,374659.0,T:Total,Y15-24:From 15 to 24 years,3.0,ICCS0401,42,Zwolle,N,Robbery,NL,112.10193802898102,25.111193029490614,4.7194086183227935,5.525898777161143,1.0986122886681098,4.77912349311153
6955,111220,NL511M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",119.0,1492.0,374659.0,T:Total,Y15-74:From 15 to 74 years,6.9,ICCS0401,42,Zwolle,N,Robbery,NL,112.10193802898102,25.111193029490614,4.7194086183227935,5.525898777161143,1.9315214116032136,4.77912349311153
6958,111280,NL_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,16578.0,4923781.0,T:Total,Y15-24:From 15 to 24 years,26.7,ICCS0401,1047,Non-metropolitan regions in Netherlands,N,Robbery,NL,212.64146394813253,29.700693690433106,5.359607479573161,5.693755495110178,3.284663565406204,4.663439094112067
6961,111283,NL_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,16578.0,4923781.0,T:Total,Y15-74:From 15 to 74 years,84.9,ICCS0401,1047,Non-metropolitan regions in Netherlands,N,Robbery,NL,212.64146394813253,29.700693690433106,5.359607479573161,5.693755495110178,4.441474093317302,4.663439094112067
6964,111364,NL_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,16578.0,4940470.0,T:Total,Y15-24:From 15 to 24 years,25.6,ICCS0401,1245,Non-metropolitan regions in Netherlands,N,Robbery,NL,252.00031575943177,29.801363252503318,5.529430340524256,5.697139232187354,3.242592351485517,4.6443908991413725
6967,111367,NL_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,16578.0,4940470.0,T:Total,Y15-74:From 15 to 74 years,74.7,ICCS0401,1245,Non-metropolitan regions in Netherlands,N,Robbery,NL,252.00031575943177,29.801363252503318,5.529430340524256,5.697139232187354,4.313480092138772,4.6443908991413725
6970,111448,NL_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",109.0,16578.0,4963296.0,T:Total,Y15-24:From 15 to 24 years,32.1,ICCS0401,1054,Non-metropolitan regions in Netherlands,N,Robbery,NL,212.35888409637468,29.939051755338404,5.358277692928518,5.701748799985592,3.4688560301359703,4.691347882229144
6973,111451,NL_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",109.0,16578.0,4963296.0,T:Total,Y15-74:From 15 to 74 years,85.6,ICCS0401,1054,Non-metropolitan regions in Netherlands,N,Robbery,NL,212.35888409637468,29.939051755338404,5.358277692928518,5.701748799985592,4.449685283147696,4.691347882229144
7425,119693,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-24:From 15 to 24 years,20.6,ICCS0401,5130,Lisboa,M,Robbery,PT,1791.6565383938375,94.96756218905472,7.49089591132229,6.856120475645514,3.025291075795536,4.584967478670572
7429,119697,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-74:From 15 to 74 years,107.4,ICCS0401,5130,Lisboa,M,Robbery,PT,1791.6565383938375,94.96756218905472,7.49089591132229,6.856120475645514,4.676560182074764,4.584967478670572
7433,119805,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS0401,2585,Porto,M,Robbery,PT,1484.7933609920374,85.30048995590397,7.303030890707309,6.748765291389649,3.380994674344636,4.290459441148391
7437,119809,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS0401,2585,Porto,M,Robbery,PT,1484.7933609920374,85.30048995590397,7.303030890707309,6.748765291389649,5.017279836814924,4.290459441148391
7441,119917,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS0401,2875,Porto,M,Robbery,PT,1660.5500665952777,84.82871141597256,7.414904191880035,6.743219156505845,3.218875824868201,4.30406509320417
7445,119921,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS0401,2875,Porto,M,Robbery,PT,1660.5500665952777,84.82871141597256,7.414904191880035,6.743219156505845,4.919250732294404,4.30406509320417
7449,120029,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS0401,2062,Porto,M,Robbery,PT,1196.320762489136,84.44968152866241,7.087006094613593,6.738740965117741,2.9444389791664403,4.30406509320417
7453,120033,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS0401,2062,Porto,M,Robbery,PT,1196.320762489136,84.44968152866241,7.087006094613593,6.738740965117741,4.778282803696737,4.30406509320417
7457,120141,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS0401,1880,Porto,M,Robbery,PT,1093.6457437111003,84.22444879960804,6.997272113093016,6.736070337885408,2.9069010598473755,4.30406509320417
7461,120145,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS0401,1880,Porto,M,Robbery,PT,1093.6457437111003,84.22444879960804,6.997272113093016,6.736070337885408,4.5736795188967205,4.30406509320417
