,metroreg,TIME_PERIOD,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemp per Tsd.,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crime/population,density,crime/population_log,density_log,unemp_log,gdp_log
119698,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-74:From 15 to 74 years,107.4,ICCS05012,2233,Lisboa,M,Burglary of private residential premises,PT,779.8770078427757,949.6756218905473,6.659136224997632,6.856120475645514,4.676560182074764,4.584967478670572
119699,PT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3015.0,2863272.0,T:Total,Y15-74:From 15 to 74 years,107.4,ICCS050211,2732,Lisboa,M,Theft of a motorized land vehicle,PT,954.1531506612016,949.6756218905473,6.860824193848155,6.856120475645514,4.676560182074764,4.584967478670572
119804,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS0101,11,Porto,M,Intentional homicide,PT,6.318269621242712,853.0048995590397,1.8434453765631509,6.748765291389649,3.380994674344636,4.290459441148391
119805,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS0401,2585,Porto,M,Robbery,PT,1484.7933609920374,853.0048995590397,7.303030890707309,6.748765291389649,3.380994674344636,4.290459441148391
119806,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS05012,3148,Porto,M,Burglary of private residential premises,PT,1808.1738879701868,853.0048995590397,7.500072713302074,6.748765291389649,3.380994674344636,4.290459441148391
119807,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-24:From 15 to 24 years,29.4,ICCS050211,3213,Porto,M,Theft of a motorized land vehicle,PT,1845.5091175502575,853.0048995590397,7.5205104628806385,6.748765291389649,3.380994674344636,4.290459441148391
119808,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS0101,11,Porto,M,Intentional homicide,PT,6.318269621242712,853.0048995590397,1.8434453765631509,6.748765291389649,5.017279836814924,4.290459441148391
119809,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS0401,2585,Porto,M,Robbery,PT,1484.7933609920374,853.0048995590397,7.303030890707309,6.748765291389649,5.017279836814924,4.290459441148391
119810,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS05012,3148,Porto,M,Burglary of private residential premises,PT,1808.1738879701868,853.0048995590397,7.500072713302074,6.748765291389649,5.017279836814924,4.290459441148391
119811,PT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,2041.0,1740983.0,T:Total,Y15-74:From 15 to 74 years,151.0,ICCS050211,3213,Porto,M,Theft of a motorized land vehicle,PT,1845.5091175502575,853.0048995590397,7.5205104628806385,6.748765291389649,5.017279836814924,4.290459441148391
119916,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS0101,11,Porto,M,Intentional homicide,PT,6.353408950451496,848.2871141597257,1.8489915114469553,6.743219156505845,3.2188758248682006,4.30406509320417
119917,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS0401,2875,Porto,M,Robbery,PT,1660.5500665952775,848.2871141597257,7.414904191880035,6.743219156505845,3.2188758248682006,4.30406509320417
119918,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS05012,2802,Porto,M,Burglary of private residential premises,PT,1618.386534469554,848.2871141597257,7.389184965545537,6.743219156505845,3.2188758248682006,4.30406509320417
119919,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-24:From 15 to 24 years,25.0,ICCS050211,3192,Porto,M,Theft of a motorized land vehicle,PT,1843.6437608946524,848.2871141597257,7.519499197218284,6.743219156505845,3.2188758248682006,4.30406509320417
119920,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS0101,11,Porto,M,Intentional homicide,PT,6.353408950451496,848.2871141597257,1.8489915114469553,6.743219156505845,4.919250732294404,4.30406509320417
119921,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS0401,2875,Porto,M,Robbery,PT,1660.5500665952775,848.2871141597257,7.414904191880035,6.743219156505845,4.919250732294404,4.30406509320417
119922,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS05012,2802,Porto,M,Burglary of private residential premises,PT,1618.386534469554,848.2871141597257,7.389184965545537,6.743219156505845,4.919250732294404,4.30406509320417
119923,PT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1731354.0,T:Total,Y15-74:From 15 to 74 years,136.9,ICCS050211,3192,Porto,M,Theft of a motorized land vehicle,PT,1843.6437608946524,848.2871141597257,7.519499197218284,6.743219156505845,4.919250732294404,4.30406509320417
120028,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS0101,9,Porto,M,Intentional homicide,PT,5.221574618041816,844.4968152866242,1.6527990073729073,6.738740965117741,2.9444389791664403,4.30406509320417
120029,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS0401,2062,Porto,M,Robbery,PT,1196.320762489136,844.4968152866242,7.087006094613593,6.738740965117741,2.9444389791664403,4.30406509320417
120030,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS05012,2275,Porto,M,Burglary of private residential premises,PT,1319.8980284494592,844.4968152866242,7.185309761421738,6.738740965117741,2.9444389791664403,4.30406509320417
120031,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-24:From 15 to 24 years,19.0,ICCS050211,3257,Porto,M,Theft of a motorized land vehicle,PT,1889.6298367735774,844.4968152866242,7.544136235312921,6.738740965117741,2.9444389791664403,4.30406509320417
120032,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS0101,9,Porto,M,Intentional homicide,PT,5.221574618041816,844.4968152866242,1.6527990073729073,6.738740965117741,4.778282803696737,4.30406509320417
120033,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS0401,2062,Porto,M,Robbery,PT,1196.320762489136,844.4968152866242,7.087006094613593,6.738740965117741,4.778282803696737,4.30406509320417
120034,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS05012,2275,Porto,M,Burglary of private residential premises,PT,1319.8980284494592,844.4968152866242,7.185309761421738,6.738740965117741,4.778282803696737,4.30406509320417
120035,PT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1723618.0,T:Total,Y15-74:From 15 to 74 years,118.9,ICCS050211,3257,Porto,M,Theft of a motorized land vehicle,PT,1889.6298367735774,844.4968152866242,7.544136235312921,6.738740965117741,4.778282803696737,4.30406509320417
120140,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS0101,5,Porto,M,Intentional homicide,PT,2.908632297103991,842.2444879960804,1.0676829697031212,6.736070337885408,2.9069010598473755,4.30406509320417
120141,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS0401,1880,Porto,M,Robbery,PT,1093.6457437111005,842.2444879960804,6.9972721130930156,6.736070337885408,2.9069010598473755,4.30406509320417
120142,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS05012,2147,Porto,M,Burglary of private residential premises,PT,1248.9667083764539,842.2444879960804,7.130071855147802,6.736070337885408,2.9069010598473755,4.30406509320417
120143,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-24:From 15 to 24 years,18.3,ICCS050211,2987,Porto,M,Theft of a motorized land vehicle,PT,1737.6169342899243,842.2444879960804,7.460269875485131,6.736070337885408,2.9069010598473755,4.30406509320417
120144,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS0101,5,Porto,M,Intentional homicide,PT,2.908632297103991,842.2444879960804,1.0676829697031212,6.736070337885408,4.5736795188967205,4.30406509320417
120145,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS0401,1880,Porto,M,Robbery,PT,1093.6457437111005,842.2444879960804,6.9972721130930156,6.736070337885408,4.5736795188967205,4.30406509320417
120146,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS05012,2147,Porto,M,Burglary of private residential premises,PT,1248.9667083764539,842.2444879960804,7.130071855147802,6.736070337885408,4.5736795188967205,4.30406509320417
120147,PT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1719021.0,T:Total,Y15-74:From 15 to 74 years,96.9,ICCS050211,2987,Porto,M,Theft of a motorized land vehicle,PT,1737.6169342899243,842.2444879960804,7.460269875485131,6.736070337885408,4.5736795188967205,4.30406509320417
120252,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-24:From 15 to 24 years,14.3,ICCS0101,8,Porto,M,Intentional homicide,PT,4.651968771333638,842.578147966683,1.53729052167895,6.7364664151553155,2.6602595372658615,4.31748811353631
120253,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-24:From 15 to 24 years,14.3,ICCS0401,1766,Porto,M,Robbery,PT,1026.9221062719005,842.578147966683,6.934321361163019,6.7364664151553155,2.6602595372658615,4.31748811353631
120254,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-24:From 15 to 24 years,14.3,ICCS05012,1987,Porto,M,Burglary of private residential premises,PT,1155.4327435799923,842.578147966683,7.052230222550931,6.7364664151553155,2.6602595372658615,4.31748811353631
120255,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-24:From 15 to 24 years,14.3,ICCS050211,3113,Porto,M,Theft of a motorized land vehicle,PT,1810.1973481452019,842.578147966683,7.5011911504407225,6.7364664151553155,2.6602595372658615,4.31748811353631
120256,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-74:From 15 to 74 years,70.5,ICCS0101,8,Porto,M,Intentional homicide,PT,4.651968771333638,842.578147966683,1.53729052167895,6.7364664151553155,4.255612709818223,4.31748811353631
120257,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-74:From 15 to 74 years,70.5,ICCS0401,1766,Porto,M,Robbery,PT,1026.9221062719005,842.578147966683,6.934321361163019,6.7364664151553155,4.255612709818223,4.31748811353631
120258,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-74:From 15 to 74 years,70.5,ICCS05012,1987,Porto,M,Burglary of private residential premises,PT,1155.4327435799923,842.578147966683,7.052230222550931,6.7364664151553155,4.255612709818223,4.31748811353631
120259,PT002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1719702.0,T:Total,Y15-74:From 15 to 74 years,70.5,ICCS050211,3113,Porto,M,Theft of a motorized land vehicle,PT,1810.1973481452019,842.578147966683,7.5011911504407225,6.7364664151553155,4.255612709818223,4.31748811353631
120364,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-24:From 15 to 24 years,12.1,ICCS0101,7,Porto,M,Intentional homicide,PT,4.064157958724412,843.8873101420872,1.4022065773172088,6.738018966892534,2.4932054526026954,4.31748811353631
120365,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-24:From 15 to 24 years,12.1,ICCS0401,1814,Porto,M,Robbery,PT,1053.1975053037263,843.8873101420872,6.959586058936978,6.738018966892534,2.4932054526026954,4.31748811353631
120366,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-24:From 15 to 24 years,12.1,ICCS05012,1731,Porto,M,Burglary of private residential premises,PT,1005.0082037931367,843.8873101420872,6.912750983438104,6.738018966892534,2.4932054526026954,4.31748811353631
120367,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-24:From 15 to 24 years,12.1,ICCS050211,2983,Porto,M,Theft of a motorized land vehicle,PT,1731.911884410703,843.8873101420872,7.456981212776644,6.738018966892534,2.4932054526026954,4.31748811353631
120368,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS0101,7,Porto,M,Intentional homicide,PT,4.064157958724412,843.8873101420872,1.4022065773172088,6.738018966892534,4.147885329150131,4.31748811353631
120369,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS0401,1814,Porto,M,Robbery,PT,1053.1975053037263,843.8873101420872,6.959586058936978,6.738018966892534,4.147885329150131,4.31748811353631
120370,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS05012,1731,Porto,M,Burglary of private residential premises,PT,1005.0082037931367,843.8873101420872,6.912750983438104,6.738018966892534,4.147885329150131,4.31748811353631
120371,PT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,2041.0,1722374.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS050211,2983,Porto,M,Theft of a motorized land vehicle,PT,1731.911884410703,843.8873101420872,7.456981212776644,6.738018966892534,4.147885329150131,4.31748811353631
120476,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS0101,9,Porto,M,Intentional homicide,PT,5.207652239926954,846.7545320921117,1.6501291284691975,6.741410844021451,2.5877640352277083,4.30406509320417
120477,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS0401,1478,Porto,M,Robbery,PT,855.2122234013375,846.7545320921117,6.751349652641125,6.741410844021451,2.5877640352277083,4.30406509320417
120478,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS05012,1577,Porto,M,Burglary of private residential premises,PT,912.496398040534,846.7545320921117,6.816184138096016,6.741410844021451,2.5877640352277083,4.30406509320417
120479,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS050211,2661,Porto,M,Theft of a motorized land vehicle,PT,1539.7291789384028,846.7545320921117,7.339361822110667,6.741410844021451,2.5877640352277083,4.30406509320417
120480,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-74:From 15 to 74 years,65.6,ICCS0101,9,Porto,M,Intentional homicide,PT,5.207652239926954,846.7545320921117,1.6501291284691975,6.741410844021451,4.183575695950044,4.30406509320417
120481,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-74:From 15 to 74 years,65.6,ICCS0401,1478,Porto,M,Robbery,PT,855.2122234013375,846.7545320921117,6.751349652641125,6.741410844021451,4.183575695950044,4.30406509320417
120482,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-74:From 15 to 74 years,65.6,ICCS05012,1577,Porto,M,Burglary of private residential premises,PT,912.496398040534,846.7545320921117,6.816184138096016,6.741410844021451,4.183575695950044,4.30406509320417
120483,PT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2041.0,1728226.0,T:Total,Y15-74:From 15 to 74 years,65.6,ICCS050211,2661,Porto,M,Theft of a motorized land vehicle,PT,1539.7291789384028,846.7545320921117,7.339361822110667,6.741410844021451,4.183575695950044,4.30406509320417
120588,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS0101,0,Coimbra,M,Intentional homicide,PT,0.0,103.30627306273063,-46.051701859880914,4.63769810092973,1.6486586255873816,4.248495242049359
120589,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS0401,279,Coimbra,M,Robbery,PT,622.8568366909559,103.30627306273063,6.434316695736428,4.63769810092973,1.6486586255873816,4.248495242049359
120590,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS05012,741,Coimbra,M,Burglary of private residential premises,PT,1654.2541791684525,103.30627306273063,7.41110553921115,4.63769810092973,1.6486586255873816,4.248495242049359
120591,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS050211,670,Coimbra,M,Theft of a motorized land vehicle,PT,1495.7493927703958,103.30627306273063,7.310382626300075,4.63769810092973,1.6486586255873816,4.248495242049359
120592,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-74:From 15 to 74 years,24.6,ICCS0101,0,Coimbra,M,Intentional homicide,PT,0.0,103.30627306273063,-46.051701859880914,4.63769810092973,3.202746442938317,4.248495242049359
120593,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-74:From 15 to 74 years,24.6,ICCS0401,279,Coimbra,M,Robbery,PT,622.8568366909559,103.30627306273063,6.434316695736428,4.63769810092973,3.202746442938317,4.248495242049359
120594,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-74:From 15 to 74 years,24.6,ICCS05012,741,Coimbra,M,Burglary of private residential premises,PT,1654.2541791684525,103.30627306273063,7.41110553921115,4.63769810092973,3.202746442938317,4.248495242049359
120595,PT005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,447936.0,T:Total,Y15-74:From 15 to 74 years,24.6,ICCS050211,670,Coimbra,M,Theft of a motorized land vehicle,PT,1495.7493927703958,103.30627306273063,7.310382626300075,4.63769810092973,3.202746442938317,4.248495242049359
120700,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS0101,5,Coimbra,M,Intentional homicide,PT,11.260906187642732,102.40175276752767,2.4213370979495896,4.628903829329303,1.6094379124341003,4.2626798770413155
120701,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS0401,268,Coimbra,M,Robbery,PT,603.5845716576505,102.40175276752767,6.402886166026346,4.628903829329303,1.6094379124341003,4.2626798770413155
120702,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS05012,646,Coimbra,M,Burglary of private residential premises,PT,1454.9090794434408,102.40175276752767,7.2826986892980905,4.628903829329303,1.6094379124341003,4.2626798770413155
120703,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS050211,483,Coimbra,M,Theft of a motorized land vehicle,PT,1087.803537726288,102.40175276752767,6.991915839168062,4.628903829329303,1.6094379124341003,4.2626798770413155
120704,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS0101,5,Coimbra,M,Intentional homicide,PT,11.260906187642732,102.40175276752767,2.4213370979495896,4.628903829329303,2.970414465569701,4.2626798770413155
120705,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS0401,268,Coimbra,M,Robbery,PT,603.5845716576505,102.40175276752767,6.402886166026346,4.628903829329303,2.970414465569701,4.2626798770413155
