DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2015,4.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2016,4.88,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2017,4.83,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2018,3.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2019,3.58,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2020,4.98,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2011,0.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2012,0.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2013,0.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2014,0.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2015,0.3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2016,0.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2017,0.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2018,0.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2019,0.37,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2020,0.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2011,0.66,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2012,0.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2013,0.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2014,0.59,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2015,0.6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2016,0.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2017,0.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2018,0.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2019,0.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2020,0.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2011,3.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2012,3.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2013,3.15,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2014,3.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2015,3.31,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2016,3.4,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2017,3.32,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2018,3.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2019,3.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2020,3.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2011,3.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2012,3.69,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2013,3.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2014,4.15,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2015,3.68,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2016,3.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2017,3.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2018,4.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2019,4.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2020,3.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2011,4.8,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2012,4.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2013,4.41,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2014,4.06,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2015,4.01,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2016,3.94,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2017,3.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2018,4.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2019,4.01,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2020,3.69,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2011,5.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2012,5.98,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2013,4.98,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2014,5.29,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2015,5.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2016,4.86,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2017,3.61,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2018,4.4,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2019,7.08,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2020,6.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2011,3.6,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2012,3.2,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2013,3.23,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2014,3.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2015,3.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2016,3.68,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2017,3.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2018,4.33,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2019,4.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2020,5.71,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2011,0.19,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2012,0.19,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2013,0.15,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2014,0.32,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2015,0.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2016,0.54,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2017,0.43,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2018,0.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2019,0.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2020,0.61,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2011,2.29,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2012,2.63,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2013,3.04,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2014,0.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2015,3.15,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2016,2.87,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2017,2.68,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2018,1.4,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2019,2.22,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2020,2.01,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2011,0.36,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2012,0.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2013,0.33,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2014,0.32,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2015,0.33,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2016,0.36,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2017,0.3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2018,0.38,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2019,0.36,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2020,0.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2011,8.54,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2013,3.36,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2017,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2018,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2019,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2020,2.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2011,0.89,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2012,0.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2013,0.7,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2014,0.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2015,0.64,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2016,0.89,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2017,0.71,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2018,0.48,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2019,0.86,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2020,0.65,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2011,2.09,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2012,3.88,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2013,5.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2014,4.89,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2015,4.63,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2016,3.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2017,3.8,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2018,5.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2019,2.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2020,3.99,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2011,8.87,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2012,7.96,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2013,6.92,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2014,6.79,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2015,9.07,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2016,5.73,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2017,6.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2018,6.62,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2019,4.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2020,6.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2011,,
