DATAFLOW,LAST UPDATE,freq,unit,indic_is,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2017,59.90,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2018,61.47,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2019,64.66,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2020,67.09,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2021,69.76,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2022,71.19,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,LV:Latvia,2023,73.25,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2011,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2013,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2014,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2015,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2016,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2017,58.38,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2018,60.38,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2019,62.15,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2020,67.37,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2021,71.39,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2022,77.32,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,ME:Montenegro,2023,77.55,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2011,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2013,55.16,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2014,54.32,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2015,58.85,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2016,59.55,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2017,62.42,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2018,64.86,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2019,68.30,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2020,69.77,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2021,73.54,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2022,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MK:North Macedonia,2023,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2011,44.55,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2013,50.93,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2014,53.12,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2015,60.08,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2016,64.04,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2017,70.37,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2018,69.61,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2019,70.66,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2020,72.49,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2021,75.57,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2022,75.74,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,MT:Malta,2023,75.75,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2011,45.70,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2013,55.04,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2014,58.60,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2015,59.33,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2016,61.83,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2017,66.56,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2018,65.75,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2019,66.91,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2020,71.23,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2021,73.30,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2022,74.09,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NL:Netherlands,2023,76.62,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2011,58.96,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2013,67.58,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2014,70.67,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2015,73.22,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2016,76.16,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2017,82.58,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2018,81.80,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2019,86.31,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2020,87.83,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2021,88.28,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2022,89.65,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,NO:Norway,2023,89.96,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2011,35.66,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2013,35.29,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2014,36.80,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2015,41.40,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2016,44.20,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2017,48.02,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2018,49.87,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2019,53.04,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2020,54.78,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2021,56.78,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2022,60.61,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PL:Poland,2023,62.29,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2011,31.51,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2013,43.68,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2014,46.76,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2015,48.06,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2016,52.17,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2017,56.13,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2018,59.18,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2019,60.40,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2020,62.74,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2021,65.46,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2022,66.72,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,PT:Portugal,2023,68.03,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2011,25.07,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2013,33.42,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2014,36.25,b
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2015,43.64,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2016,44.29,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2017,52.20,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2018,60.77,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2019,60.18,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2020,64.85,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2021,68.55,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2022,69.01,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RO:Romania,2023,75.24,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2011,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2013,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2014,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2015,49.32,
